Time(UTC),Lev RAD (m)
2020-01-22 10:00:00,7.237599999999999
2020-01-22 11:00:00,7.261111111111112
2020-01-22 12:00:00,7.3117
2020-01-22 13:00:00,7.155125
2020-01-22 14:00:00,6.888076923076922
2020-01-22 15:00:00,6.6708
2020-01-22 16:00:00,6.363181818181817
2020-01-22 17:00:00,6.172285714285715
2020-01-22 18:00:00,6.033111111111111
2020-01-22 19:00:00,6.0133636363636365
2020-01-22 20:00:00,6.129529411764706
2020-01-22 21:00:00,6.292692307692308
2020-01-22 22:00:00,6.5159090909090915
2020-01-22 23:00:00,6.689
2020-01-23 00:00:00,6.779631578947368
2020-01-23 01:00:00,6.768692307692307
2020-01-23 02:00:00,6.721000000000001
2020-01-23 03:00:00,6.552933333333334
2020-01-23 04:00:00,6.408421052631579
2020-01-23 05:00:00,6.367999999999999
2020-01-23 06:00:00,6.333800000000001
2020-01-23 07:00:00,6.447
2020-01-23 08:00:00,6.630450000000001
2020-01-23 09:00:00,6.8629999999999995
2020-01-23 10:00:00,7.0837142857142865
2020-01-23 11:00:00,7.31775
2020-01-23 12:00:00,7.419571428571429
2020-01-23 13:00:00,7.3299090909090925
2020-01-23 14:00:00,7.018666666666667
2020-01-23 15:00:00,6.848142857142857
2020-01-23 16:00:00,6.557249999999999
2020-01-23 17:00:00,6.209272727272728
2020-01-23 18:00:00,6.049090909090908
2020-01-23 19:00:00,6.074
2020-01-23 20:00:00,6.003818181818182
2020-01-23 21:00:00,6.150187499999999
2020-01-23 22:00:00,6.331500000000001
2020-01-23 23:00:00,6.610200000000001
2020-01-24 00:00:00,6.814285714285714
2020-01-24 01:00:00,6.889
2020-01-24 02:00:00,6.863499999999999
2020-01-24 03:00:00,6.689466666666667
2020-01-24 04:00:00,6.521666666666667
2020-01-24 05:00:00,6.3828999999999985
2020-01-24 06:00:00,6.2490000000000006
2020-01-24 07:00:00,6.2446
2020-01-24 08:00:00,6.382133333333333
2020-01-24 09:00:00,6.6221578947368425
2020-01-24 10:00:00,6.863333333333333
2020-01-24 11:00:00,7.173470588235296
2020-01-24 12:00:00,7.346375000000002
2020-01-24 13:00:00,7.409133333333332
2020-01-24 14:00:00,7.25909090909091
2020-01-24 15:00:00,7.0871666666666675
2020-01-24 16:00:00,6.778666666666667
2020-01-24 17:00:00,6.418928571428571
2020-01-24 18:00:00,6.134818181818182
2020-01-24 19:00:00,5.939666666666667
2020-01-24 20:00:00,5.843266666666666
2020-01-24 21:00:00,5.963374999999998
2020-01-24 22:00:00,6.218124999999999
2020-01-24 23:00:00,6.4548000000000005
2020-01-25 00:00:00,6.70342857142857
2020-01-25 01:00:00,6.835470588235295
2020-01-25 02:00:00,6.9163749999999995
2020-01-25 03:00:00,6.819684210526316
2020-01-25 04:00:00,6.6345
2020-01-25 05:00:00,6.4985384615384625
2020-01-25 06:00:00,6.31025
2020-01-25 07:00:00,6.2364999999999995
2020-01-25 08:00:00,6.266214285714286
2020-01-25 09:00:00,6.396666666666666
2020-01-25 10:00:00,6.642714285714287
2020-01-25 11:00:00,6.9702
2020-01-25 12:00:00,7.267363636363637
2020-01-25 13:00:00,7.391846153846154
2020-01-25 14:00:00,7.415555555555557
2020-01-25 15:00:00,7.2414000000000005
2020-01-25 16:00:00,6.972857142857142
2020-01-25 17:00:00,6.608388888888889
2020-01-25 18:00:00,6.256666666666667
2020-01-25 19:00:00,6.021285714285715
2020-01-25 20:00:00,5.827272727272727
2020-01-25 21:00:00,5.8678
2020-01-25 22:00:00,6.018461538461539
2020-01-25 23:00:00,6.2918571428571415
2020-01-26 00:00:00,6.564272727272726
2020-01-26 01:00:00,6.797099999999999
2020-01-26 02:00:00,6.909166666666667
2020-01-26 03:00:00,6.946923076923077
2020-01-26 04:00:00,6.822764705882353
2020-01-26 05:00:00,6.646333333333332
2020-01-26 06:00:00,6.4031
2020-01-26 07:00:00,6.227285714285714
2020-01-26 08:00:00,6.177812499999999
2020-01-26 09:00:00,6.240899999999999
2020-01-26 10:00:00,6.486785714285714
2020-01-26 11:00:00,6.769111111111112
2020-01-26 12:00:00,7.1290000000000004
2020-01-26 13:00:00,7.3203749999999985
2020-01-26 14:00:00,7.4731499999999995
2020-01-26 15:00:00,7.4093636363636355
2020-01-26 16:00:00,7.1731538461538475
2020-01-26 17:00:00,6.8233125
2020-01-26 18:00:00,6.471705882352942
2020-01-26 19:00:00,6.138333333333334
2020-01-26 20:00:00,5.9764
